gene_id	gene_name	logCPM	logFC	PValue	FDR	location	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000172716	SLFN11	3.600902750496503	-0.25704124067286044	0.27106506411408826	0.9999998138389083	17:35350305-35373701:-	protein_coding	91607	1328.4615384615386	45.691951360741186	-0.5669264523205543	1844	FALSE
ENSG00000136828	RALGPS1	4.7072611607732	-0.25703996081918884	0.271243318931018	0.9999998138389083	9:126914774-127223166:+	protein_coding	9649	1833.2142857142858	49.9162283265147	-0.5666409502388104	1845	FALSE
ENSG00000255129	AP000880.1	2.5705436016954604	0.268417509818443	0.2712661783710833	0.9999998138389083	11:113278250-113314482:-	lncRNA	NA	736.3333333333334	45.8578542326845	0.5666043509581158	12980	FALSE
ENSG00000151893	CACUL1	6.861689818415114	0.2589326603115418	0.2714417523324642	0.9999998138389083	10:118674167-118755249:-	protein_coding	143384	2441.4285714285716	41.80807489760093	0.5663233497014917	12979	FALSE
ENSG00000089820	ARHGAP4	1.1388644386861102	-0.28301513928817446	0.2714496156648812	0.9999998138389083	X:153907367-153934999:-	protein_coding	393	1573.5416666666667	65.7487091222031	-0.5663107689087967	1846	FALSE
ENSG00000254413	CHKB-CPT1B	1.3174776095644247	-0.2797115478852788	0.2715883238435134	0.9999998138389083	22:50568869-50582965:-	protein_coding	NA	2756	58.44218674407358	-0.5660889052285556	1847	FALSE
ENSG00000157870	PRXL2B	5.843745115861625	0.25744970706795717	0.2716775196405749	0.9999998138389083	1:2586491-2591469:+	protein_coding	127281	1653.6	62.46573133365585	0.5659462964366153	12978	FALSE
ENSG00000196652	ZKSCAN5	3.4914297211732324	-0.25866509037116436	0.2716908480535222	0.9999998138389083	7:99504662-99534700:+	protein_coding	23660	4541	48.001541510680454	-0.5659249906096999	1848	FALSE
ENSG00000258445	AL132777.1	3.828337800290617	0.25702116941177494	0.271824313774435	0.9999998138389083	14:60779978-60780595:+	processed_pseudogene	NA	618	41.5857605177994	0.5657116996792839	12977	FALSE
ENSG00000135535	CD164	8.817561251363381	-0.2589005339247959	0.2718593093303475	0.9999998138389083	6:109366514-109382467:-	protein_coding	8763	2445.6	36.620870134118434	-0.565655790778596	1849	FALSE
ENSG00000231925	TAPBP	6.067661600010083	-0.2571680848902941	0.27188212376943055	0.9999998138389083	6:33299694-33314387:-	protein_coding	6892	1562	60.734101579171984	-0.5656193463055279	1850	FALSE
ENSG00000275074	NUDT18	1.8737429609999787	-0.3211250418215752	0.27202116190865366	0.9999998138389083	8:22106874-22109419:-	protein_coding	79873	1633.5	64.03428221610038	-0.5653973086766186	1851	FALSE
ENSG00000104413	ESRP1	8.116020047172684	-0.25815863653414006	0.2721103763233884	0.9999998138389083	8:94641074-94707466:+	protein_coding	54845	2271.75	42.27651223359377	-0.5652548970513023	1852	FALSE
ENSG00000214174	AMZ2P1	5.072037969529093	-0.2636151936877951	0.27216363894173623	0.9999998138389083	17:64966550-64975576:-	transcribed_unprocessed_pseudogene	201283	2178	44.12304866850323	-0.5651698969937385	1853	FALSE
ENSG00000275066	SYNRG	5.850982878743171	-0.25829760647832384	0.27235902192862316	0.9999998138389083	17:37514807-37609472:-	protein_coding	11276	2702.125	45.78341120414488	-0.5648582340904216	1854	FALSE
ENSG00000170903	MSANTD4	4.756739107525964	0.25721978738447093	0.27247505128239613	0.9999998138389083	11:105995623-106022403:-	protein_coding	84437	1326.5	43.711521547933145	0.5646732570072256	12976	FALSE
ENSG00000205464	ATP6AP1L	0.8987839248286246	-0.364854771807753	0.27281733026740734	0.9999998138389083	5:82279462-82386977:+	protein_coding	92270	1853.1666666666667	43.48412627034806	-0.5641280453042405	1855	FALSE
ENSG00000272556	GTF2IP13	1.9526336252487309	-0.25802074504635353	0.27322276467582163	0.9999998138389083	7:45769105-45815263:+	transcribed_unprocessed_pseudogene	NA	5316.5	59.842001316655725	-0.5634831184560614	1856	FALSE
ENSG00000155957	TMBIM4	4.353113972078268	-0.2566892063672524	0.2732589483494883	0.9999998138389083	12:66135846-66170072:-	protein_coding	51643	991.2142857142857	40.332924983786114	-0.5634256074014119	1857	FALSE
ENSG00000274828	AC068473.5	1.8486896715495205	0.26374400332848924	0.2732724220055465	0.9999998138389083	18:79677287-79679358:-	lncRNA	NA	2072	49.8069498069498	0.5634041940487821	12975	FALSE
ENSG00000272468	AL021807.1	0.8429744388371326	-0.2880954422216252	0.27327543482212274	0.9999998138389083	6:27122657-27123221:-	lncRNA	NA	565	43.5398230088496	-0.5633994059973875	1858	FALSE
ENSG00000160469	BRSK1	2.4903935008374	-0.26679528302299155	0.2734266968842437	0.9999998138389083	19:55282072-55312562:+	protein_coding	84446	1455.125	62.97568937376514	-0.5631590839764298	1859	FALSE
ENSG00000170464	DNAJC18	1.6361945571963359	-0.2869656434950201	0.27357184005755053	0.9999998138389083	5:139408588-139444491:-	protein_coding	202052	1008.5833333333334	45.97207303974224	-0.56292860847613	1860	FALSE
ENSG00000243725	TTC4	0.976093019596798	-0.2802589872796191	0.2735766123075101	0.9999998138389083	1:54715861-54742657:+	protein_coding	7268	1725.5	49.43494639235002	-0.5629210326095995	1861	FALSE
ENSG00000154608	CEP170P1	3.960629293799835	0.2640515549542711	0.27361435947146384	0.9999998138389083	4:118467590-118554100:+	transcribed_unprocessed_pseudogene	NA	4587	42.7730542838457	0.5628611142780331	12974	FALSE
ENSG00000236444	UBE2L5	3.870321726469599	-0.2587268442121376	0.2736682860699606	0.9999998138389083	13:30422488-30429758:+	protein_coding	171222	1790.6666666666667	43.428890543559184	-0.5627755277007076	1862	FALSE
ENSG00000213123	TCTEX1D2	4.3468273498775325	-0.2622807978614712	0.2737478288634913	0.9999998138389083	3:196291219-196318299:-	protein_coding	255758	568.8	44.65541490857947	-0.5626493165950923	1863	FALSE
ENSG00000049449	RCN1	4.6799453757603375	0.25887455149180044	0.27389120871550804	0.9999998138389083	11:32091074-32105722:+	protein_coding	5954	1418.857142857143	42.60974627466775	0.562421907386848	12973	FALSE
ENSG00000237064	EIF3IP1	0.9319475393910259	-0.30483458242691897	0.2740132902396455	0.9999998138389083	7:109959218-109960184:-	processed_pseudogene	442720	967	47.9834539813857	-0.5622283724432448	1864	FALSE
ENSG00000241506	PSMC1P1	5.931064615135573	-0.25651814707061826	0.2741954237321841	0.9999998138389083	3:68635705-68637024:+	processed_pseudogene	NA	1320	45.7575757575758	-0.5619397977757006	1865	FALSE
ENSG00000178718	RPP25	5.1189638193243105	0.2569000070417404	0.274317254443705	0.9999998138389083	15:74954418-74956772:-	protein_coding	54913	2355	61.40127388535029	0.5617468745900929	12972	FALSE
ENSG00000160781	PAQR6	3.7143850610504003	-0.25635867569904963	0.2743185640683046	0.9999998138389083	1:156243320-156248117:-	protein_coding	79957	1680.3333333333333	61.58169675328969	-0.5617448012193147	1866	FALSE
ENSG00000148842	CNNM2	2.8387511006504553	-0.257021167678468	0.2746363234418477	0.9999998138389083	10:102918294-103090222:+	protein_coding	54805	5576	50.23314203730271	-0.5612420234462936	1867	FALSE
ENSG00000182134	TDRKH	4.7842222739589495	-0.25605911162555134	0.27468762024159765	0.9999998138389083	1:151770107-151791416:-	protein_coding	11022	1751.9333333333334	48.156322538909386	-0.5611609131382809	1868	FALSE
ENSG00000258655	ARHGAP5-AS1	1.07376046618267	-0.2959116651087881	0.274710957669675	0.9999998138389083	14:32074946-32076793:-	lncRNA	NA	1848	45.995670995671	-0.5611240170972301	1869	FALSE
ENSG00000176563	CNTD1	3.2753954687472286	-0.25582192233224643	0.2747392119035394	0.9999998138389083	17:42798800-42811587:+	protein_coding	124817	1390.7142857142858	44.70467385721622	-0.5610793518717083	1870	FALSE
ENSG00000155008	APOOL	4.727394788526045	-0.25586920728244283	0.27489288738508216	0.9999998138389083	X:85003877-85093316:+	protein_coding	139322	6463.666666666667	37.41426434944047	-0.5608364970040127	1871	FALSE
ENSG00000198270	TMEM116	3.6190258585724346	-0.2561223849569197	0.2751976870475864	0.9999998138389083	12:111931282-112013185:-	protein_coding	89894	1156.4444444444443	45.41218293620292	-0.5603552205335154	1872	FALSE
ENSG00000135838	NPL	0.716045471180046	-0.33788684445088146	0.2752869749478989	0.9999998138389083	1:182789293-182830384:+	protein_coding	80896	1596.25	43.77969198642654	-0.5602143365255725	1873	FALSE
ENSG00000226055	PAICSP1	0.8805254110906614	-0.31510864475054934	0.2754760414149103	0.9999998138389083	9:37878116-37879493:+	processed_pseudogene	NA	1217	41.9884963023829	-0.5599161664447141	1874	FALSE
ENSG00000196482	ESRRG	1.7095471726492273	-0.27309443323963895	0.27569929957380174	0.9999998138389083	1:216503246-217137755:-	protein_coding	2104	3225.28	39.192876277408466	-0.5595643372370601	1875	FALSE
ENSG00000254681	PKD1P5	2.806562869635906	0.3043176665851182	0.2758631301822173	0.9999998138389083	16:18374521-18401940:-	transcribed_unprocessed_pseudogene	NA	2253.1666666666665	66.91323322730972	0.559306340218207	12971	FALSE
ENSG00000166295	ANAPC16	6.376067045001166	-0.2598184839621597	0.2759908770421917	0.9999998138389083	10:72216000-72235860:+	protein_coding	119504	2492	43.62760834670947	-0.5591052734265121	1876	FALSE
ENSG00000108219	TSPAN14	6.751141767451387	0.25710335024072833	0.2761227936958189	0.9999998138389083	10:80454166-80533124:+	protein_coding	81619	4794.3	51.84907077154119	0.5588977412501939	12970	FALSE
ENSG00000125971	DYNLRB1	5.455706159826902	-0.25585377694201267	0.2761988908670433	0.9999998138389083	20:34516409-34540958:+	protein_coding	83658	1059	52.9745042492918	-0.5587780697519202	1877	FALSE
ENSG00000230606	AC092683.1	1.8449914530323335	-0.30374157299779714	0.27628989915469926	0.9999998138389083	2:97416165-97433527:-	lncRNA	NA	976.3333333333334	41.61829976101058	-0.5586349921068793	1878	FALSE
ENSG00000261061	AC092718.4	3.064297918386912	-0.2555083861646903	0.2763036222592986	0.9999998138389083	16:81030770-81031485:+	lncRNA	NA	716	43.4357541899441	-0.558613421573124	1879	FALSE
ENSG00000164096	C4orf3	6.88713439503008	-0.26824055167375255	0.2765242931762314	0.9999998138389083	4:119296419-119304445:-	protein_coding	401152	2815.5	40.845320546972154	-0.5582667091009257	1880	FALSE
ENSG00000153107	ANAPC1	5.900415001639384	0.2559050735431457	0.2768743690000044	0.9999998138389083	2:111611639-111884690:-	protein_coding	64682	2190.4545454545455	44.5818634571488	0.5577172461940415	12969	FALSE
ENSG00000100300	TSPO	7.377187405585013	0.25566438338845543	0.27709686181815135	0.9999998138389083	22:43151547-43163242:+	protein_coding	706	778.1666666666666	64.5106018419362	0.557368392668788	12968	FALSE
ENSG00000160999	SH2B2	2.0478011474567617	0.2671805188341795	0.2771140418118716	0.9999998138389083	7:102285091-102321711:+	protein_coding	10603	1189.3333333333333	68.83408071748877	0.5573414672639454	12967	FALSE
ENSG00000134285	FKBP11	3.1450180681247635	0.25516717068537176	0.2771158147113835	0.9999998138389083	12:48921518-48926474:-	protein_coding	51303	1161.2307692307693	52.65633280339164	0.5573386887760456	12966	FALSE
ENSG00000135452	TSPAN31	3.755033611502231	-0.2549823268163997	0.27733478963252206	0.9999998138389083	12:57738013-57750219:+	protein_coding	6302	1265.5	48.27566743805385	-0.5569956479203768	1881	FALSE
ENSG00000214108	TPT1P5	5.362241542663017	-0.25536940711057987	0.2774294805362098	0.9999998138389083	5:31908361-31909186:+	processed_pseudogene	NA	521	46.0652591170825	-0.556847391301958	1882	FALSE
ENSG00000169855	ROBO1	5.069415828855022	0.25509393932326996	0.277729938628611	0.9999998138389083	3:78597239-79767998:-	protein_coding	6091	3798.3846153846152	46.64533506146339	0.5563773018112326	12965	FALSE
ENSG00000188599	NPIPP1	1.4662119508646367	0.27440319311428724	0.2779054682208408	0.9999998138389083	16:15104312-15123498:-	transcribed_unprocessed_pseudogene	NA	953.3333333333334	46.643356643356626	0.5561029077214669	12964	FALSE
ENSG00000167981	ZNF597	3.0214997154765526	0.2588875256635066	0.27824018506016884	0.9999998138389083	16:3432414-3443504:-	protein_coding	146434	5483	39.5586357833303	0.55558014648791465	12963	FALSE
ENSG00000077549	CAPZB	8.55067737071123	0.25485548107315664	0.27844364509643527	0.9999998138389083	1:19338775-19485539:-	protein_coding	832	2775.5333333333333	53.34950640117215	0.5552626895395139	12962	FALSE
ENSG00000115902	SLC1A4	6.6615074072249785	-0.25600015300210743	0.27847052601259764	0.9999998138389083	2:64988477-65023865:+	protein_coding	6509	2559.2	50.414191934979655	-0.5552207648258953	1883	FALSE
ENSG00000281404	LINC01176	2.281387190811818	-0.2670742637962755	0.27939867154760467	0.9999998138389083	7:30390885-30412375:+	lncRNA	100506516	1925.3333333333333	38.62534626038785	-0.5537756631499555	1884	FALSE
ENSG00000230342	FANCD2P2	1.2098380300668035	-0.2588634333939269	0.2797089141049916	0.9999998138389083	3:11859674-11891172:+	unprocessed_pseudogene	NA	1400	44.5714285714286	-0.5532936927814227	1885	FALSE
ENSG00000287566	AL732437.3	0.9348948051315754	-0.3013505173156102	0.2797824755770053	0.9999998138389083	10:5549637-5554329:-	lncRNA	105376380	2688.5	56.295331969499735	-0.5531794914115733	1886	FALSE
ENSG00000196821	ILRUN	7.105577697952375	-0.2552252221205851	0.28000785634253567	0.9999998138389083	6:34587288-34696859:-	protein_coding	64771	3162	51.51802656546488	-0.5528297832351201	1887	FALSE
ENSG00000185100	ADSS1	1.5438651285578628	-0.25891167660480974	0.28049029882743	0.9999998138389083	14:104724229-104747325:+	protein_coding	122622	1242.0833333333333	54.48507212344852	-0.5520821548661927	1888	FALSE
ENSG00000228314	CYP4F29P	0.6969695059885992	-0.39538869514911146	0.28065401688654135	0.9999998138389083	21:13843133-13848364:-	transcribed_unprocessed_pseudogene	54055	783	51.3409961685824	-0.5518287375199367	1889	FALSE
ENSG00000107829	FBXW4	5.598068035860323	-0.25441894076080274	0.28074218445307414	0.9999998138389083	10:101610664-101695295:-	protein_coding	6468	1596.3333333333333	58.55084568803508	-0.5516923251685475	1890	FALSE
ENSG00000214244	SETP21	2.524296268836369	0.2537198844015076	0.2808959621678381	0.9999998138389083	5:60459848-60460739:-	processed_pseudogene	NA	892	39.5739910313901	0.5514545036636075	12961	FALSE
ENSG00000112294	ALDH5A1	4.431125579632535	0.25573676022503616	0.2814001320538727	0.9999998138389083	6:24494867-24537207:+	protein_coding	7915	2380.8	48.189684139784944	0.5506757030979512	12960	FALSE
ENSG00000129317	PUS7L	5.659437912087777	0.25659082084097806	0.2815163222368125	0.9999998138389083	12:43718993-43758817:-	protein_coding	83448	3289.875	35.442076066719835	0.5504964198112963	12959	FALSE
ENSG00000277150	F8A3	5.848641418137202	-0.25423126215170583	0.281819658842731	0.9999998138389083	X:155456914-155458620:-	protein_coding	474384	1707	64.7920328060926	-0.5500287151687155	1891	FALSE
ENSG00000257539	HSPA8P14	0.803476592082012	-0.2948400606251994	0.2819127093529531	0.9999998138389083	12:111381867-111385638:+	processed_pseudogene	NA	1805	44.5429362880886	-0.5498853445702733	1892	FALSE
ENSG00000088766	CRLS1	2.2329705630560674	0.2645703803894664	0.28197487925381487	0.9999998138389083	20:6006093-6040053:+	protein_coding	54675	1684	40.719375636240265	0.5497895806430663	12958	FALSE
ENSG00000129480	DTD2	3.0647717051189183	0.25664788938183464	0.2820060408514088	0.9999998138389083	14:31446036-31457506:-	protein_coding	112487	1645.3333333333333	42.24068071312803	0.5497415885588888	12957	FALSE
ENSG00000240471	PHBP8	2.7328186138406623	0.2653722134241212	0.28201309909204836	0.9999998138389083	3:119791829-119792553:+	processed_pseudogene	NA	725	52.1379310344828	0.5497307188747068	12956	FALSE
ENSG00000121579	NAA50	7.708025565153434	0.2570105386153027	0.28222883465903215	0.9999998138389083	3:113716458-113746300:-	protein_coding	80218	1594.7272727272727	41.43199179112985	0.5493986174648238	12955	FALSE
ENSG00000172824	CES4A	3.4531411413982926	-0.2714327952017905	0.2828258881105383	0.9999998138389083	16:66988589-67009758:+	protein_coding	283848	1813.5	55.367153754250516	-0.5484808404586665	1893	FALSE
ENSG00000185261	KIAA0825	0.8097398484505521	-0.31740709467497447	0.28283486186488377	0.9999998138389083	5:94152966-94618597:-	protein_coding	285600	4318.333333333333	36.61134697028172	-0.548467060991045	1894	FALSE
ENSG00000244486	SCARF2	2.289670468004068	0.2670047772039691	0.28295712436704024	0.9999998138389083	22:20424584-20437826:-	protein_coding	91179	2497	71.0586036577226	0.5482793668131536	12954	FALSE
ENSG00000152492	CCDC50	5.213338926291989	-0.25348058211330626	0.2829877407246245	0.9999998138389083	3:191329085-191398659:+	protein_coding	152137	3658.3333333333335	40.71981776765374	-0.5482323780833745	1895	FALSE
ENSG00000259493	AC023968.2	1.529204661013863	0.26896558425572353	0.28301043125654973	0.9999998138389083	15:79559256-79560304:-	processed_pseudogene	NA	1049	53.1935176358437	0.5481975568655697	12953	FALSE
ENSG00000244361	RPL30P7	1.6409066094951754	0.25577772748915306	0.28309243463891565	0.9999998138389083	5:10488820-10489142:+	processed_pseudogene	NA	323	43.343653250774	0.5480717365638064	12952	FALSE
ENSG00000011523	CEP68	4.026339374626022	0.2531936024484488	0.28325202344979367	0.9999998138389083	2:65056366-65087004:+	protein_coding	23177	3563.8	48.91408047589653	0.5478269790111108	12951	FALSE
ENSG00000241852	C8orf58	1.8789609853842129	-0.27441131577723576	0.2836074858189314	0.9999998138389083	8:22599599-22604150:+	protein_coding	541565	1441.142857142857	60.44805709754164	-0.5472823101358387	1896	FALSE
ENSG00000235859	AC006978.1	3.2361326103064325	-0.25281484543005656	0.2836590977489595	0.9999998138389083	7:30371508-30372741:+	processed_pseudogene	NA	1234	47.5688816855754	-0.547203282824438	1897	FALSE
ENSG00000111325	OGFOD2	0.7703587572161273	-0.2867232862053075	0.2838074764425929	0.9999998138389083	12:122974580-122980043:+	protein_coding	79676	1248.32	62.29492437836452	-0.5469761679518576	1898	FALSE
ENSG00000092470	WDR76	6.449184158438467	-0.255049096421773	0.2839683862092506	0.9999998138389083	15:43826980-43868412:+	protein_coding	79968	2125.75	42.47912501470069	-0.5467300066399332	1899	FALSE
ENSG00000138448	ITGAV	7.428598154790319	0.25305706335034844	0.2839844999912417	0.9999998138389083	2:186590056-186680901:+	protein_coding	3685	2493.875	38.98551451055084	0.5467053633049903	12950	FALSE
ENSG00000152404	CWF19L2	4.298206847579902	-0.252977612710912	0.28403809921017964	0.9999998138389083	11:107326345-107457844:-	protein_coding	143884	2291.5	39.15557495090553	-0.5466234023227304	1900	FALSE
ENSG00000141579	ZNF750	2.602918272657015	-0.2534774624759909	0.2840993355766951	0.9999998138389083	17:82829434-82840022:-	protein_coding	79755	2335.5	54.78484264611436	-0.5465297819606699	1901	FALSE
ENSG00000287222	AC234917.3	2.230860741547102	0.2558321781022847	0.28427017609033745	0.9999998138389083	8:143829518-143832861:+	lncRNA	NA	2674	50.336574420344	0.5462687014731636	12949	FALSE
ENSG00000106399	RPA3	5.778769487845688	-0.27354284418484454	0.28431703006523357	0.9999998138389083	7:7636518-7718607:-	protein_coding	6119	876.8571428571429	44.02085369827305	-0.5461971260927175	1902	FALSE
ENSG00000187870	RNFT1P3	1.1537843585370064	-0.28075264606286154	0.2843728264015994	0.9999998138389083	17:20743333-20754501:-	unprocessed_pseudogene	NA	1052	39.2585551330798	-0.5461119055079074	1903	FALSE
ENSG00000132849	PATJ	6.481960396526474	-0.2559051078927118	0.2843885277747976	0.9999998138389083	1:61742477-62178675:+	protein_coding	10207	3537.3888888888887	44.015516781053186	-0.546087927016085	1904	FALSE
ENSG00000224861	YBX1P1	5.966965099847129	0.25336341983287375	0.28459413020019875	0.9999998138389083	14:66012830-66013789:-	processed_pseudogene	NA	960	56.0416666666667	0.5457740615530431	12948	FALSE
ENSG00000275713	H2BC9	3.553964462397617	-0.25237801022330936	0.2851002303458476	0.9999998138389083	6:26251651-26253710:+	protein_coding	8345	2060	41.5533980582524	-0.5450024318035175	1905	FALSE
ENSG00000235687	LINC00993	5.0733228874228296	-0.2920645173943729	0.2852308029538141	0.9999998138389083	10:37248118-37347031:+	transcribed_unprocessed_pseudogene	NA	502.5	42.58706467661691	-0.5448035754874225	1906	FALSE
ENSG00000240356	RPL23AP7	1.9820577939522463	0.2598176983418408	0.28542371587162313	0.9999998138389083	2:113610502-113627090:-	transcribed_processed_pseudogene	NA	1095	43.25722983257227	0.54450994417068	12947	FALSE
ENSG00000155367	PPM1J	1.20939882260383	-0.32080450789056036	0.28565676206375945	0.9999998138389083	1:112709994-112715477:-	protein_coding	333926	1536.2	62.96055201145684	-0.5441554908675048	1907	FALSE
ENSG00000108813	DLX4	3.006626165779653	-0.2520659595764471	0.28568343466220086	0.9999998138389083	17:49968970-49974959:+	protein_coding	1748	1248.5	59.53811240154852	-0.5441149414281483	1908	FALSE
ENSG00000214269	LGMNP1	1.2374818389307998	-0.32667686359687426	0.28575221617650276	0.9999998138389083	13:64958097-64959396:-	processed_pseudogene	NA	1300	51.0769230769231	-0.5440103927104801	1909	FALSE
ENSG00000085063	CD59	6.6975834695762115	-0.2526850091698736	0.28578973394430573	0.9999998138389083	11:33703010-33736479:-	protein_coding	966	2451.125	45.66015605079299	-0.5439533758649097	1910	FALSE
ENSG00000166925	TSC22D4	5.123964242118592	-0.2529534485408088	0.2859127853745254	0.9999998138389083	7:100463359-100479232:-	protein_coding	81628	1376.3333333333333	64.4344877694357	-0.5437664235386417	1911	FALSE
ENSG00000151743	AMN1	1.8771461362657544	-0.26115856281471855	0.28618054921729597	0.9999998138389083	12:31671142-31729121:-	protein_coding	196394	839.8333333333334	42.39928557253422	-0.5433598871893135	1912	FALSE
ENSG00000198546	ZNF511	4.440167948365427	0.2520956694248327	0.2864011072938157	0.9999998138389083	10:133308914-133313162:+	protein_coding	118472	1125	58.55555555555557	0.5430253072766668	12946	FALSE
ENSG00000006071	ABCC8	0.8013014480874641	-0.29032213074025504	0.28656980669621324	0.9999998138389083	11:17392498-17476879:-	protein_coding	6833	3125.4444444444443	58.059298233140176	-0.5427695692631312	1913	FALSE
ENSG00000236859	NIFK-AS1	1.8489828040846776	-0.26190126629057947	0.28668217226392223	0.9999998138389083	2:121649320-121728563:+	lncRNA	254128	1423	44.55375966268445	-0.5425993134299968	1914	FALSE
ENSG00000274471	HERC2P7	0.7696006745315653	-0.28357815668183106	0.286790156035311	0.9999998138389083	15:23309607-23314566:+	transcribed_unprocessed_pseudogene	100132101	1369.5	48.0467323840818	-0.5424357597438316	1915	FALSE
ENSG00000172058	SERF1A	2.9455693713001727	0.2552056634942487	0.2868297850624708	0.9999998138389083	5:70900665-70918530:+	protein_coding	8293	901.6666666666666	47.46765249537894	0.5423757525278582	12945	FALSE
ENSG00000127124	HIVEP3	4.195592268173545	0.25387693699472824	0.2869265508703459	0.9999998138389083	1:41506365-42035925:-	protein_coding	59269	6271	55.77829920040095	0.5422292622700131	12944	FALSE
ENSG00000111670	GNPTAB	6.03535234807621	0.2520404212539592	0.28712769551111006	0.9999998138389083	12:101745499-101830959:-	protein_coding	79158	1329	43.498187290512334	0.5419249146872751	12943	FALSE
ENSG00000137474	MYO7A	1.5334473706708613	-0.2838853789336938	0.2871853961532006	0.9999998138389083	11:77128246-77215241:+	protein_coding	4647	3446.214285714286	58.75183949261093	-0.5418376484524976	1916	FALSE
ENSG00000023902	PLEKHO1	1.0469095639275274	-0.29960594244876787	0.2874872003729798	0.9999998138389083	1:150149183-150164720:+	protein_coding	51177	1322.888888888889	55.74500251973796	-0.5413814863869741	1917	FALSE
ENSG00000235674	LDHAP2	3.358193581311611	0.2517320136438543	0.2874944883419246	0.9999998138389083	1:235738005-235738989:+	processed_pseudogene	NA	985	45.0761421319797	0.5413704769069879	12942	FALSE
ENSG00000259248	USP3-AS1	1.301451066174013	0.32011356775840133	0.28775145816726366	0.9999998138389083	15:63544247-63601589:-	lncRNA	NA	1547.2666666666667	45.47373863587402	0.540982466925306	12941	FALSE
ENSG00000233719	GOT2P3	1.1130638402727864	-0.27844368831163996	0.2879015797256532	0.9999998138389083	12:9641723-9643011:+	transcribed_processed_pseudogene	NA	1289	50.8921644685803	-0.5407559521269479	1918	FALSE
ENSG00000005486	RHBDD2	6.045434526781203	-0.2529406686658442	0.28799131195692923	0.9999998138389083	7:75842602-75888926:+	protein_coding	57414	1049.4444444444443	59.19534145050291	-0.5406206137202052	1919	FALSE
ENSG00000266074	BAHCC1	4.8074863861653565	-0.2515871218421512	0.2880006911712852	0.9999998138389083	17:81395475-81466332:+	protein_coding	57597	4120.222222222223	65.0827894935548	-0.5406064699785642	1920	FALSE
ENSG00000136444	RSAD1	5.81793379638833	0.2531564928407105	0.2881000078032294	0.9999998138389083	17:50478860-50485974:+	protein_coding	55316	1033	59.77734753146174	0.5404567299566595	12940	FALSE
ENSG00000248625	AC079768.1	1.4388120310774604	0.2561204713201514	0.2881734706015895	0.9999998138389083	4:169832653-169833363:+	processed_pseudogene	NA	711	44.8663853727145	0.5403460030559036	12939	FALSE
ENSG00000240891	PLCXD2	1.6817563189918274	-0.3217076245432332	0.2881985294391588	0.9999998138389083	3:111674676-111846447:+	protein_coding	257068	2576.8	46.62371934181931	-0.5403082395459298	1921	FALSE
ENSG00000167741	GGT6	3.4552003216924376	-0.25260136032294367	0.28830647428507017	0.9999998138389083	17:4556927-4560818:-	protein_coding	124975	1754.8333333333333	61.26887643650869	-0.5401456048725992	1922	FALSE
ENSG00000270977	AC015849.5	2.0123759936585333	-0.25603045849846023	0.2884315586341017	0.9999998138389083	17:35893707-35911651:-	transcribed_processed_pseudogene	NA	3010.6666666666665	47.88529672276353	-0.539957223180018	1923	FALSE
ENSG00000139890	REM2	0.8108720948689395	-0.34489999511152564	0.28870222869191997	0.9999998138389083	14:22883222-22887678:+	protein_coding	161253	1594.5	61.492630918783334	-0.5395498634872506	1924	FALSE
ENSG00000108950	FAM20A	0.93712052938749	-0.29353584062060867	0.2887096913755076	0.9999998138389083	17:68535113-68601367:-	protein_coding	54757	2357.8571428571427	50.81490457437137	-0.5395386375246758	1925	FALSE
ENSG00000167460	TPM4	8.41111230524696	0.25517044598872685	0.2887347772952406	0.9999998138389083	19:16067021-16103002:+	protein_coding	7171	2339.5714285714284	47.05013128167551	0.539500903414778	12938	FALSE
ENSG00000228797	FAM207BP	2.0745063220883004	0.2506156462643909	0.2892932246270798	0.9999998138389083	13:18697003-18697507:+	processed_pseudogene	NA	505	62.5742574257426	0.5386617375982293	12937	FALSE
ENSG00000172339	ALG14	3.642463224500646	-0.30123450628099097	0.28934361048603263	0.9999998138389083	1:94974405-95072951:-	protein_coding	199857	3326.6666666666665	42.47494989979957	-0.5385861036280546	1926	FALSE
ENSG00000214046	SMIM7	5.801544907537118	-0.25109484100788887	0.2895033905996251	0.9999998138389083	19:16630751-16660442:-	protein_coding	79086	1101.2857142857142	48.35906083798158	-0.5383463455459246	1927	FALSE
ENSG00000196411	EPHB4	6.471095120368486	0.25427428223734055	0.28962538133838794	0.9999998138389083	7:100802565-100827523:-	protein_coding	2050	2266.4	61.410165901870805	0.5381633813830691	12936	FALSE
ENSG00000162769	FLVCR1	5.654247204886505	0.25316371351843114	0.2896501231507756	0.9999998138389083	1:212858275-212899363:+	protein_coding	28982	1739	42.449683726279474	0.538126282515551	12935	FALSE
ENSG00000223668	EEF1A1P24	1.5918058634142274	-0.342777585968253	0.28981256708977116	0.9999998138389083	3:39358545-39359922:+	processed_pseudogene	NA	1378	45.5732946298984	-0.5378827862236906	1928	FALSE
ENSG00000247121	AC009126.1	1.2968258877479795	-0.269658460850447	0.28983179353253535	0.9999998138389083	5:96814028-96935809:-	lncRNA	NA	1290.6923076923076	49.09708564276774	-0.537853975668221	1929	FALSE
